inventory_id;version;set_num;name;year;theme_id;theme_name;num_parts;img_url;price
76;1;10189-1;Taj Mahal;2008;673;Creator Expert;5922;https://cdn.rebrickable.com/media/sets/10189-1.jpg;119.99
297;1;10700-1;Green Baseplate;2015;621;Classic;1;https://cdn.rebrickable.com/media/sets/10700-1.jpg;7.99
3060;1;10701-1;Gray Baseplate;2015;621;Classic;1;https://cdn.rebrickable.com/media/sets/10701-1.jpg;14.99
43287;2;10217-1;Diagon Alley;2011;246;Harry Potter;2029;https://cdn.rebrickable.com/media/sets/10217-1.jpg;449.99
7975;1;10565-1;Creative Suitcase;2014;505;Basic Set;135;https://cdn.rebrickable.com/media/sets/10565-1.jpg;19.99
8080;1;10696-1;Medium Creative Brick Box;2015;621;Classic;484;https://cdn.rebrickable.com/media/sets/10696-1.jpg;34.99
11136;1;10041-1;Main Street;2003;50;Town;640;https://cdn.rebrickable.com/media/sets/10041-1.jpg;139.99
11207;1;21028-1;New York City;2016;253;Skylines;598;https://cdn.rebrickable.com/media/sets/21028-1.jpg;59.99
12811;1;10198-1;Tantive IV;2009;171;Ultimate Collector Series;1408;https://cdn.rebrickable.com/media/sets/10198-1.jpg;79.99
13915;1;21108-1;Ghostbusters Ecto-1;2014;576;LEGO Ideas and CUUSOO;508;https://cdn.rebrickable.com/media/sets/21108-1.jpg;239.99
123151;2;10255-1;Assembly Square;2017;155;Modular Buildings;4002;https://cdn.rebrickable.com/media/sets/10255-1.jpg;299.99
14040;1;10200-1;Custom Car Garage;2008;397;Factory;894;https://cdn.rebrickable.com/media/sets/10200-1.jpg;59.99
19670;1;75192-1;Millennium Falcon;2017;171;Ultimate Collector Series;7541;https://cdn.rebrickable.com/media/sets/75192-1.jpg;849.99
20147;1;40262-1;Christmas Train Ride;2017;227;Christmas;169;https://cdn.rebrickable.com/media/sets/40262-1.jpg;9.99
21869;1;10714-1;Blue Baseplate;2018;621;Classic;1;https://cdn.rebrickable.com/media/sets/10714-1.jpg;7.99
25241;1;21042-1;Statue of Liberty;2018;252;Architecture;1685;https://cdn.rebrickable.com/media/sets/21042-1.jpg;119.99
25481;1;10872-1;Train Bridge and Tracks;2018;634;Trains;26;https://cdn.rebrickable.com/media/sets/10872-1.jpg;24.99
25483;1;10882-1;Train Tracks;2018;634;Trains;23;https://cdn.rebrickable.com/media/sets/10882-1.jpg;19.99
25875;1;60205-1;Tracks;2018;66;Trains;20;https://cdn.rebrickable.com/media/sets/60205-1.jpg;19.99
143415;3;10265-1;Ford Mustang;2019;673;Creator Expert;1471;https://cdn.rebrickable.com/media/sets/10265-1.jpg;169.99
26423;1;45024-1;STEAM Park;2017;516;Duplo and Explore;303;https://cdn.rebrickable.com/media/sets/45024-1.jpg;219.95
26562;1;88005-1;Light;2018;655;Powered Up;1;https://cdn.rebrickable.com/media/sets/88005-1.jpg;9.99
26859;1;45015-1;Tech Machines;2013;516;Duplo and Explore;97;https://cdn.rebrickable.com/media/sets/45015-1.jpg;249.95
27150;1;45014-1;StoryTales;2014;516;Duplo and Explore;109;https://cdn.rebrickable.com/media/sets/45014-1.jpg;169.95
29343;1;75975-1;Watchpoint: Gibraltar;2019;669;Overwatch;730;https://cdn.rebrickable.com/media/sets/75975-1.jpg;89.99
29344;1;75974-1;Bastion;2019;669;Overwatch;602;https://cdn.rebrickable.com/media/sets/75974-1.jpg;49.99
29345;1;75973-1;D.Va & Reinhardt;2019;669;Overwatch;455;https://cdn.rebrickable.com/media/sets/75973-1.jpg;39.99
106902;2;10270-1;Bookshop;2020;155;Modular Buildings;2504;https://cdn.rebrickable.com/media/sets/10270-1.jpg;199.99
140876;2;10280-1;Flower Bouquet;2021;721;Icons;756;https://cdn.rebrickable.com/media/sets/10280-1.jpg;59.99
30248;1;21044-1;Paris;2019;253;Skylines;649;https://cdn.rebrickable.com/media/sets/21044-1.jpg;49.99
30440;1;88011-1;Train Motor;2019;655;Powered Up;7;https://cdn.rebrickable.com/media/sets/88011-1.jpg;13.99
30441;1;88010-1;Remote Control;2019;655;Powered Up;1;https://cdn.rebrickable.com/media/sets/88010-1.jpg;22.99
30442;1;88009-1;Hub (Battery Box);2019;655;Powered Up;1;https://cdn.rebrickable.com/media/sets/88009-1.jpg;49.99
30443;1;88008-1;Medium Linear Motor;2019;655;Powered Up;1;https://cdn.rebrickable.com/media/sets/88008-1.jpg;16.99
30444;1;88007-1;Color & Distance Sensor;2019;655;Powered Up;1;https://cdn.rebrickable.com/media/sets/88007-1.jpg;13.99
30445;1;88006-1;Move Hub;2019;655;Powered Up;1;https://cdn.rebrickable.com/media/sets/88006-1.jpg;79.99
30682;1;40186-1;Year of the Pig;2019;206;Seasonal;153;https://cdn.rebrickable.com/media/sets/40186-1.jpg;9.99
31272;1;10901-1;Fire Truck;2019;632;Town;21;https://cdn.rebrickable.com/media/sets/10901-1.jpg;29.99
33343;1;853958-1;Chicken Skater Pod;2019;229;Easter;37;https://cdn.rebrickable.com/media/sets/853958-1.jpg;6.99
116721;2;10281-1;Bonsai;2021;721;Icons;878;https://cdn.rebrickable.com/media/sets/10281-1.jpg;49.99
34387;1;40334-1;Avengers Tower;2019;702;Avengers;211;https://cdn.rebrickable.com/media/sets/40334-1.jpg;499.99
36046;1;10266-1;NASA Apollo 11 Lunar Lander;2019;673;Creator Expert;1087;https://cdn.rebrickable.com/media/sets/10266-1.jpg;99.99
36899;1;75976-1;Wrecking Ball;2019;669;Overwatch;227;https://cdn.rebrickable.com/media/sets/75976-1.jpg;19.99
36900;1;75977-1;Junkrat & Roadhog;2019;669;Overwatch;380;https://cdn.rebrickable.com/media/sets/75977-1.jpg;49.99
191317;2;10289-1;Bird of Paradise;2021;721;Icons;1173;https://cdn.rebrickable.com/media/sets/10289-1.jpg;99.99
39244;1;75257-1;Millennium Falcon;2019;158;Star Wars;1351;https://cdn.rebrickable.com/media/sets/75257-1.jpg;169.99
39916;1;41168-1;Elsa's Jewelry Box Creation;2019;687;Frozen;301;https://cdn.rebrickable.com/media/sets/41168-1.jpg;39.99
41809;1;853967-1;Wooden Minifigure;2019;683;LEGO Originals;1;https://cdn.rebrickable.com/media/sets/853967-1.jpg;129.99
42006;1;80104-1;Lion Dance;2020;686;Chinese Traditional Festivals;882;https://cdn.rebrickable.com/media/sets/80104-1.jpg;79.99
42007;1;80105-1;Chinese New Year Temple Fair;2020;686;Chinese Traditional Festivals;1664;https://cdn.rebrickable.com/media/sets/80105-1.jpg;119.99
42464;1;41394-1;Heartlake City Hospital;2020;494;Friends;388;https://cdn.rebrickable.com/media/sets/41394-1.jpg;109.99
42591;1;10913-1;Brick Box;2020;505;Basic Set;65;https://cdn.rebrickable.com/media/sets/10913-1.jpg;29.99
42592;1;10914-1;Deluxe Brick Box;2020;505;Basic Set;85;https://cdn.rebrickable.com/media/sets/10914-1.jpg;49.99
42712;1;40384-1;Groom;2020;610;Brickheadz;255;https://cdn.rebrickable.com/media/sets/40384-1.jpg;12.99
42735;1;11010-1;White Baseplate;2020;621;Classic;1;https://cdn.rebrickable.com/media/sets/11010-1.jpg;7.99
42760;1;40385-1;Trophy;2020;301;Other;200;https://cdn.rebrickable.com/media/sets/40385-1.jpg;12.99
148139;2;10298-1;Vespa 125;2022;721;Icons;1107;https://cdn.rebrickable.com/media/sets/10298-1.jpg;99.99
43351;1;10909-1;Heart Box;2020;505;Basic Set;80;https://cdn.rebrickable.com/media/sets/10909-1.jpg;19.99
43646;1;45028-1;My XL World;2020;516;Duplo and Explore;492;https://cdn.rebrickable.com/media/sets/45028-1.jpg;299.95
43647;1;45026-1;Tubes;2020;516;Duplo and Explore;150;https://cdn.rebrickable.com/media/sets/45026-1.jpg;174.95
43677;1;45030-1;People;2020;516;Duplo and Explore;53;https://cdn.rebrickable.com/media/sets/45030-1.jpg;119.95
43927;1;40382-1;Birthday Set;2020;206;Seasonal;141;https://cdn.rebrickable.com/media/sets/40382-1.jpg;12.99
44848;1;40377-1;Donald Duck;2020;610;Brickheadz;90;https://cdn.rebrickable.com/media/sets/40377-1.jpg;9.99
44849;1;40378-1;Goofy and Pluto;2020;610;Brickheadz;214;https://cdn.rebrickable.com/media/sets/40378-1.jpg;14.99
50445;1;71360-1;Adventures with Mario Starter Course;2020;690;Super Mario;231;https://cdn.rebrickable.com/media/sets/71360-1.jpg;59.99
56526;1;10930-1;Bulldozer;2020;632;Town;10;https://cdn.rebrickable.com/media/sets/10930-1.jpg;9.99
56527;1;10931-1;Truck & Tracked Excavator;2020;632;Town;20;https://cdn.rebrickable.com/media/sets/10931-1.jpg;19.99
58174;1;75968-1;4 Privet Drive;2020;246;Harry Potter;797;https://cdn.rebrickable.com/media/sets/75968-1.jpg;79.99
58175;1;75969-1;Hogwarts Astronomy Tower;2020;246;Harry Potter;971;https://cdn.rebrickable.com/media/sets/75969-1.jpg;99.99
58176;1;75979-1;Hedwig;2020;246;Harry Potter;630;https://cdn.rebrickable.com/media/sets/75979-1.jpg;39.99
61692;1;80008-1;Monkie Kid's Cloud Jet;2020;693;Monkie Kid;529;https://cdn.rebrickable.com/media/sets/80008-1.jpg;59.99
64008;1;40409-1;Hot Rod;2020;598;Promotional;142;https://cdn.rebrickable.com/media/sets/40409-1.jpg;12.99
64170;1;88013-1;Technic Large Motor;2020;655;Powered Up;1;https://cdn.rebrickable.com/media/sets/88013-1.jpg;39.99
67903;1;76167-1;Iron Man Armory;2020;702;Avengers;258;https://cdn.rebrickable.com/media/sets/76167-1.jpg;89.99
68389;1;40423-1;Halloween Hayride;2020;230;Halloween;148;https://cdn.rebrickable.com/media/sets/40423-1.jpg;12.99
68566;1;854049-1;Pumpkin & Bat Duo;2020;230;Halloween;133;https://cdn.rebrickable.com/media/sets/854049-1.jpg;9.99
69242;1;71374-1;Nintendo Entertainment System;2020;690;Super Mario;2646;https://cdn.rebrickable.com/media/sets/71374-1.jpg;269.99
69871;1;21323-1;Grand Piano;2020;576;LEGO Ideas and CUUSOO;3662;https://cdn.rebrickable.com/media/sets/21323-1.jpg;399.99
69989;1;43187-1;Rapunzel's Tower;2020;579;Disney Princess;369;https://cdn.rebrickable.com/media/sets/43187-1.jpg;64.99
73345;1;75290-1;Mos Eisley Cantina;2020;158;Star Wars;3187;https://cdn.rebrickable.com/media/sets/75290-1.jpg;399.99
74423;1;854037-1;Christmas Ornament Santa;2020;227;Christmas;44;https://cdn.rebrickable.com/media/sets/854037-1.jpg;7.99
74427;1;854050-1;Snowman & Reindeer Duo;2020;227;Christmas;126;https://cdn.rebrickable.com/media/sets/854050-1.jpg;9.99
74650;1;75318-1;The Child;2020;158;Star Wars;1073;https://cdn.rebrickable.com/media/sets/75318-1.jpg;89.99
78563;1;80107-1;Spring Lantern Festival;2021;686;Chinese Traditional Festivals;1798;https://cdn.rebrickable.com/media/sets/80107-1.jpg;119.99
78564;1;80106-1;Story of Nian;2021;686;Chinese Traditional Festivals;1076;https://cdn.rebrickable.com/media/sets/80106-1.jpg;79.99
186921;2;10313-1;Wildflower Bouquet;2023;721;Icons;939;https://cdn.rebrickable.com/media/sets/10313-1.jpg;59.99
80074;1;75300-1;Imperial TIE Fighter;2021;158;Star Wars;432;https://cdn.rebrickable.com/media/sets/75300-1.jpg;44.99
80095;1;42125-1;"Ferrari 488 GTE ""AF Corse #51""";2021;1;Technic;1677;https://cdn.rebrickable.com/media/sets/42125-1.jpg;199.99
80334;1;10941-1;Mickey & Minnie Birthday Train;2021;641;Mickey & Friends;22;https://cdn.rebrickable.com/media/sets/10941-1.jpg;29.99
80364;1;10955-1;Animal Train;2021;504;Duplo;15;https://cdn.rebrickable.com/media/sets/10955-1.jpg;19.99
80839;1;42122-1;Jeep Wrangler;2021;1;Technic;665;https://cdn.rebrickable.com/media/sets/42122-1.jpg;49.99
80973;1;41443-1;Olivia's Electric Car;2021;494;Friends;183;https://cdn.rebrickable.com/media/sets/41443-1.jpg;14.99
80986;1;60283-1;Holiday Camper Van;2021;52;City;190;https://cdn.rebrickable.com/media/sets/60283-1.jpg;19.99
80989;1;60304-1;Road Plates;2021;52;City;112;https://cdn.rebrickable.com/media/sets/60304-1.jpg;19.99
80991;1;60287-1;Tractor;2021;57;Farm;148;https://cdn.rebrickable.com/media/sets/60287-1.jpg;19.99
81544;1;31118-1;Surfer Beach House;2021;672;Creator 3-in-1;564;https://cdn.rebrickable.com/media/sets/31118-1.jpg;49.99
81564;1;21164-1;The Coral Reef;2021;577;Minecraft;92;https://cdn.rebrickable.com/media/sets/21164-1.jpg;9.99
81896;1;40461-1;Tulips;2021;301;Other;111;https://cdn.rebrickable.com/media/sets/40461-1.jpg;9.99
81897;1;40460-1;Roses;2021;301;Other;120;https://cdn.rebrickable.com/media/sets/40460-1.jpg;14.99
82161;1;43189-1;Elsa and the Nokk Storybook Adventures;2021;687;Frozen;125;https://cdn.rebrickable.com/media/sets/43189-1.jpg;19.99
82162;1;40466-1;Chinese New Year Pandas;2021;610;Brickheadz;249;https://cdn.rebrickable.com/media/sets/40466-1.jpg;19.99
82174;1;40468-1;Yellow Taxi;2021;22;Creator;124;https://cdn.rebrickable.com/media/sets/40468-1.jpg;9.99
82175;1;40469-1;Tuk Tuk;2021;22;Creator;155;https://cdn.rebrickable.com/media/sets/40469-1.jpg;9.99
102864;2;10698-1;Large Creative Brick Box;2015;621;Classic;790;https://cdn.rebrickable.com/media/sets/10698-1.jpg;59.99
84207;1;45401-1;BricQ Motion Essential;2021;507;Educational and Dacta;523;https://cdn.rebrickable.com/media/sets/45401-1.jpg;149.95
84208;1;45400-1;BricQ Motion Prime;2021;507;Educational and Dacta;568;https://cdn.rebrickable.com/media/sets/45400-1.jpg;149.95
207301;2;10777-1;Mickey and Minnie's Camping Trip;2022;388;Mickey Mouse;103;https://cdn.rebrickable.com/media/sets/10777-1.jpg;24.99
87088;1;40463-1;Easter Bunny;2021;229;Easter;293;https://cdn.rebrickable.com/media/sets/40463-1.jpg;14.99
87315;1;10295-1;Porsche 911 Turbo & 911 Targa;2021;721;Icons;1458;https://cdn.rebrickable.com/media/sets/10295-1.jpg;169.99
91910;1;21326-1;Winnie the Pooh;2021;576;LEGO Ideas and CUUSOO;1265;https://cdn.rebrickable.com/media/sets/21326-1.jpg;99.99
166959;2;10874-1;Steam Train;2018;634;Trains;59;https://cdn.rebrickable.com/media/sets/10874-1.jpg;64.99
94718;1;10283-1;NASA Space Shuttle Discovery;2021;721;Icons;2355;https://cdn.rebrickable.com/media/sets/10283-1.jpg;199.99
94948;1;75304-1;Darth Vader;2021;158;Star Wars;834;https://cdn.rebrickable.com/media/sets/75304-1.jpg;79.99
95913;1;76187-1;Venom;2021;706;Spider-Man;565;https://cdn.rebrickable.com/media/sets/76187-1.jpg;69.99
97513;1;76386-1;Hogwarts: Polyjuice Potion Mistake;2021;246;Harry Potter;215;https://cdn.rebrickable.com/media/sets/76386-1.jpg;19.99
97515;1;76388-1;Hogsmeade Village Visit;2021;246;Harry Potter;847;https://cdn.rebrickable.com/media/sets/76388-1.jpg;89.99
97516;1;76389-1;Hogwarts Chamber Of Secrets;2021;246;Harry Potter;1172;https://cdn.rebrickable.com/media/sets/76389-1.jpg;149.99
97788;1;71387-1;Adventures with Luigi Starter Course;2021;690;Super Mario;280;https://cdn.rebrickable.com/media/sets/71387-1.jpg;59.99
98037;1;75308-1;R2-D2;2021;158;Star Wars;2314;https://cdn.rebrickable.com/media/sets/75308-1.jpg;239.99
99693;1;40495-1;Harry, Hermione, Ron & Hagrid;2021;610;Brickheadz;466;https://cdn.rebrickable.com/media/sets/40495-1.jpg;24.99
99973;1;31120-1;Medieval Castle;2021;672;Creator 3-in-1;1426;https://cdn.rebrickable.com/media/sets/31120-1.jpg;99.99
100254;1;41677-1;Forest Waterfall;2021;494;Friends;93;https://cdn.rebrickable.com/media/sets/41677-1.jpg;9.99
100256;1;10956-1;Amusement Park;2021;632;Town;95;https://cdn.rebrickable.com/media/sets/10956-1.jpg;109.99
100260;1;76900-1;Koenigsegg Jesko;2021;601;Speed Champions;287;https://cdn.rebrickable.com/media/sets/76900-1.jpg;19.99
100269;1;43196-1;Belle and the Beast's Castle;2021;579;Disney Princess;505;https://cdn.rebrickable.com/media/sets/43196-1.jpg;89.99
100273;1;21172-1;The Ruined Portal;2021;577;Minecraft;316;https://cdn.rebrickable.com/media/sets/21172-1.jpg;29.99
100278;1;76901-1;Toyota GR Supra;2021;601;Speed Champions;306;https://cdn.rebrickable.com/media/sets/76901-1.jpg;19.99
100287;1;40477-1;Scrooge McDuck, Huey, Dewey & Louie;2021;610;Brickheadz;340;https://cdn.rebrickable.com/media/sets/40477-1.jpg;24.99
100307;1;10948-1;Parking Garage and Car Wash;2021;632;Town;112;https://cdn.rebrickable.com/media/sets/10948-1.jpg;99.99
100308;1;10954-1;Number Train - Learn To Count;2021;504;Duplo;23;https://cdn.rebrickable.com/media/sets/10954-1.jpg;19.99
166958;3;10875-1;Cargo Train;2018;634;Trains;105;https://cdn.rebrickable.com/media/sets/10875-1.jpg;129.99
100765;1;76191-1;Infinity Gauntlet;2021;702;Avengers;590;https://cdn.rebrickable.com/media/sets/76191-1.jpg;79.99
100886;1;40516-1;Everyone Is Awesome;2021;721;Icons;346;https://cdn.rebrickable.com/media/sets/40516-1.jpg;34.99
101563;1;21327-1;Typewriter;2021;576;LEGO Ideas and CUUSOO;2080;https://cdn.rebrickable.com/media/sets/21327-1.jpg;249.99
102102;1;43197-1;The Ice Castle;2021;687;Frozen;1709;https://cdn.rebrickable.com/media/sets/43197-1.jpg;219.99
104364;1;75312-1;Boba Fett's Starship;2021;158;Star Wars;600;https://cdn.rebrickable.com/media/sets/75312-1.jpg;49.99
137864;2;11013-1;Creative Transparent Bricks;2021;621;Classic;500;https://cdn.rebrickable.com/media/sets/11013-1.jpg;29.99
106123;1;75309-1;Republic Gunship;2021;171;Ultimate Collector Series;3292;https://cdn.rebrickable.com/media/sets/75309-1.jpg;399.99
106771;1;40493-1;Spider & Haunted House Pack;2021;230;Halloween;132;https://cdn.rebrickable.com/media/sets/40493-1.jpg;9.99
118830;2;11014-1;Bricks and Wheels;2021;621;Classic;653;https://cdn.rebrickable.com/media/sets/11014-1.jpg;39.99
108088;1;76391-1;Hogwarts Icons Collectors' Edition;2021;246;Harry Potter;3012;https://cdn.rebrickable.com/media/sets/76391-1.jpg;299.99
108765;1;45609-1;Small Hub;2021;509;SPIKE;2;https://cdn.rebrickable.com/media/sets/45609-1.jpg;219.95
109075;1;40494-1;Polar Bear & Gift Pack;2021;227;Christmas;142;https://cdn.rebrickable.com/media/sets/40494-1.jpg;9.99
109216;1;45345-1;SPIKE Essential;2021;509;SPIKE;453;https://cdn.rebrickable.com/media/sets/45345-1.jpg;319.95
109223;1;45612-1;Small Hub Battery;2021;509;SPIKE;1;https://cdn.rebrickable.com/media/sets/45612-1.jpg;71.95
195936;2;21034-1;London;2016;253;Skylines;468;https://cdn.rebrickable.com/media/sets/21034-1.jpg;39.99
110576;1;40499-1;Santa's Sleigh;2021;227;Christmas;343;https://cdn.rebrickable.com/media/sets/40499-1.jpg;39.99
110760;1;76240-1;Batmobile Tumbler;2021;698;UCS;2049;https://cdn.rebrickable.com/media/sets/76240-1.jpg;269.99
111463;1;40478-1;Mini Disney Castle;2021;608;Disney;567;https://cdn.rebrickable.com/media/sets/40478-1.jpg;39.99
111534;1;21329-1;Fender Stratocaster;2021;576;LEGO Ideas and CUUSOO;1079;https://cdn.rebrickable.com/media/sets/21329-1.jpg;119.99
111654;1;10293-1;Santa's Visit;2021;227;Christmas;1445;https://cdn.rebrickable.com/media/sets/10293-1.jpg;99.99
111663;1;71395-1;Super Mario 64 Question Mark Block;2021;690;Super Mario;2064;https://cdn.rebrickable.com/media/sets/71395-1.jpg;199.99
114094;1;10294-1;Titanic;2021;721;Icons;9092;https://cdn.rebrickable.com/media/sets/10294-1.jpg;679.99
114152;1;42127-1;The Batman - Batmobile;2021;1;Technic;1360;https://cdn.rebrickable.com/media/sets/42127-1.jpg;99.99
114157;1;76181-1;Batmobile: The Penguin Chase;2021;697;Batman;402;https://cdn.rebrickable.com/media/sets/76181-1.jpg;29.99
114399;1;21330-1;Home Alone;2021;576;LEGO Ideas and CUUSOO;3955;https://cdn.rebrickable.com/media/sets/21330-1.jpg;299.99
116222;1;43202-1;The Madrigal House;2021;608;Disney;587;https://cdn.rebrickable.com/media/sets/43202-1.jpg;49.99
116964;1;75313-1;AT-AT;2021;171;Ultimate Collector Series;6785;https://cdn.rebrickable.com/media/sets/75313-1.jpg;849.99
117052;1;80109-1;Lunar New Year Ice Festival;2021;686;Chinese Traditional Festivals;1519;https://cdn.rebrickable.com/media/sets/80109-1.jpg;119.99
117053;1;80108-1;Lunar New Year Traditions;2021;686;Chinese Traditional Festivals;1066;https://cdn.rebrickable.com/media/sets/80108-1.jpg;79.99
117572;1;75320-1;Snowtrooper Battle Pack;2022;158;Star Wars;105;https://cdn.rebrickable.com/media/sets/75320-1.jpg;19.99
117573;1;75322-1;Hoth AT-ST;2022;158;Star Wars;586;https://cdn.rebrickable.com/media/sets/75322-1.jpg;49.99
117586;1;10297-1;Boutique Hotel;2022;155;Modular Buildings;3068;https://cdn.rebrickable.com/media/sets/10297-1.jpg;229.99
117648;1;21057-1;Singapore;2022;253;Skylines;832;https://cdn.rebrickable.com/media/sets/21057-1.jpg;59.99
117884;1;80030-1;Monkie Kid's Staff Creations;2022;693;Monkie Kid;310;https://cdn.rebrickable.com/media/sets/80030-1.jpg;39.99
117952;1;80034-1;Nezha's Fire Ring;2022;693;Monkie Kid;929;https://cdn.rebrickable.com/media/sets/80034-1.jpg;99.99
118211;1;80032-1;Chang'e Moon Cake Factory;2022;693;Monkie Kid;609;https://cdn.rebrickable.com/media/sets/80032-1.jpg;69.99
118319;1;31129-1;Majestic Tiger;2022;672;Creator 3-in-1;755;https://cdn.rebrickable.com/media/sets/31129-1.jpg;49.99
118363;1;80036-1;The City of Lanterns;2022;693;Monkie Kid;2187;https://cdn.rebrickable.com/media/sets/80036-1.jpg;159.99
118364;1;80035-1;Monkie Kid's Galactic Explorer;2022;693;Monkie Kid;1356;https://cdn.rebrickable.com/media/sets/80035-1.jpg;129.99
118367;1;80033-1;Evil Macaque's Mech;2022;693;Monkie Kid;899;https://cdn.rebrickable.com/media/sets/80033-1.jpg;89.99
118499;1;40518-1;High-Speed Train;2022;22;Creator;284;https://cdn.rebrickable.com/media/sets/40518-1.jpg;19.99
118782;1;76399-1;Hogwarts Magical Trunk;2022;246;Harry Potter;602;https://cdn.rebrickable.com/media/sets/76399-1.jpg;64.99
138659;2;21166-1;"The ""Abandoned"" Mine";2020;577;Minecraft;248;https://cdn.rebrickable.com/media/sets/21166-1.jpg;19.99
118858;1;60321-1;Fire Brigade;2022;58;Fire;766;https://cdn.rebrickable.com/media/sets/60321-1.jpg;99.99
118863;1;41703-1;Friendship Tree House;2022;494;Friends;1114;https://cdn.rebrickable.com/media/sets/41703-1.jpg;79.99
118868;1;60316-1;Police Station;2022;61;Police;668;https://cdn.rebrickable.com/media/sets/60316-1.jpg;69.99
118870;1;21183-1;The Training Grounds;2022;577;Minecraft;534;https://cdn.rebrickable.com/media/sets/21183-1.jpg;79.99
118871;1;42138-1;Ford Mustang Shelby GT500;2022;1;Technic;544;https://cdn.rebrickable.com/media/sets/42138-1.jpg;49.99
118872;1;42137-1;Formula E Porsche 99X Electric;2022;1;Technic;422;https://cdn.rebrickable.com/media/sets/42137-1.jpg;49.99
118874;1;10966-1;Bath Time Fun: Floating Animal Island;2022;504;Duplo;21;https://cdn.rebrickable.com/media/sets/10966-1.jpg;44.99
118877;1;43208-1;Jasmine and Mulan's Adventure;2022;579;Disney Princess;176;https://cdn.rebrickable.com/media/sets/43208-1.jpg;44.99
118879;1;60315-1;Police Mobile Command Truck;2022;61;Police;436;https://cdn.rebrickable.com/media/sets/60315-1.jpg;49.99
118888;1;21181-1;The Rabbit Ranch;2022;577;Minecraft;340;https://cdn.rebrickable.com/media/sets/21181-1.jpg;34.99
118892;1;21180-1;The Guardian Battle;2022;577;Minecraft;255;https://cdn.rebrickable.com/media/sets/21180-1.jpg;24.99
118893;1;10965-1;Bath Time Fun: Floating Animal Train;2022;504;Duplo;14;https://cdn.rebrickable.com/media/sets/10965-1.jpg;19.99
118896;1;71760-1;Jay's Thunder Dragon EVO;2022;435;Ninjago;140;https://cdn.rebrickable.com/media/sets/71760-1.jpg;19.99
118900;1;21178-1;The Fox Lodge;2022;577;Minecraft;193;https://cdn.rebrickable.com/media/sets/21178-1.jpg;19.99
118905;1;40557-1;Defence of Hoth;2022;158;Star Wars;64;https://cdn.rebrickable.com/media/sets/40557-1.jpg;14.99
118906;1;40519-1;New York Postcard;2022;22;Creator;253;https://cdn.rebrickable.com/media/sets/40519-1.jpg;14.99
118908;1;40544-1;French Bulldog;2022;610;Brickheadz;237;https://cdn.rebrickable.com/media/sets/40544-1.jpg;14.99
118911;1;40543-1;St. Bernard;2022;610;Brickheadz;236;https://cdn.rebrickable.com/media/sets/40543-1.jpg;14.99
118913;1;40524-1;Sunflowers;2022;301;Other;191;https://cdn.rebrickable.com/media/sets/40524-1.jpg;14.99
118914;1;40539-1;Ahsoka Tano;2022;610;Brickheadz;164;https://cdn.rebrickable.com/media/sets/40539-1.jpg;9.99
118916;1;10964-1;Bath Time Fun: Floating Red Panda;2022;504;Duplo;5;https://cdn.rebrickable.com/media/sets/10964-1.jpg;9.99
118918;1;60318-1;Fire Helicopter;2022;58;Fire;53;https://cdn.rebrickable.com/media/sets/60318-1.jpg;9.99
118919;1;40540-1;Lion Dance Guy;2022;610;Brickheadz;239;https://cdn.rebrickable.com/media/sets/40540-1.jpg;9.99
118923;1;60312-1;Police Car;2022;61;Police;94;https://cdn.rebrickable.com/media/sets/60312-1.jpg;9.99
118931;1;71776-1;Jay and Nya's Race Car EVO;2022;435;Ninjago;536;https://cdn.rebrickable.com/media/sets/71776-1.jpg;49.99
118932;1;41948-1;Cute Banana Pen Holder;2022;688;DOTS;440;https://cdn.rebrickable.com/media/sets/41948-1.jpg;19.99
