part_num;Name;Serial;Price;element_id;design_id;color_id
6106;CORNER PLATE 6X6X45°;6036485/6106;$0.50;6036485;6106;19
2357;BRICK CORNER 1X2X2;6034175/2357;$0.15;6034175;2357;191
2454b;BRICK 1X2X5;6036236/2454;$0.30;6036236;2454;226
11153;BRICK WITH BOW 1X4;6033782/11153;$0.12;6033782;11153;27
11215;STONE 1X2X1 1/3 W. 2 PLATES 2X2;6033353/11215;$0.28;6033353;11215;1
50950;BRICK W/BOW 1/3;6035598/50950;$0.12;6035598;50950;322
3437pr0049;"DUPLO BRICK 2X2 ""NO.15""";6033144/13869;$2.29;6033144;13869;4
98225;BRICK, ROUND 2X2X2;6033052/98225;$1.30;6033052;98225;484
13731;BRICK WITH BOW 1x10;6035405/13731;$0.29;6035405;13731;15
3623;PLATE 1X3;6035470/3623;$0.07;6035470;3623;85
93606;BRICK W. BOW 2X4;6032854/93606;$0.23;6032854;93606;308
2419;CORNER PLATE 3X6;6035326/2419;$0.29;6035326;2419;28
13535;BOAT 4X7;6035165/13535;$1.58;6035165;13535;4
4032a;PLATE 2X2 ROUND;6035029/4032;$0.06;6035029;4032;288
3665;ROOF TILE 1X2 INV.;6030276/3665;$0.12;6030276;3665;27
47905;BRICK 1X1 W. 2 KNOBS;6030266/47905;$0.10;6030266;47905;4
58086;FORK;6030160/10531;$1.13;6030160;10531;70
51739;PLATE 2X4X18°;6025385/51739;$0.10;6025385;51739;25
11215;STONE 1X2X1 1/3 W. 2 PLATES 2X2;6029952/11215;$0.28;6029952;11215;4
3660;ROOF TILE 2X2/45 INV.;6025375/3660;$0.14;6025375;3660;272
2456;BRICK 2X6;6022000/44237;$0.28;6022000;44237;322
6231;WALL CORNER 1X1X1;6025235/6231;$0.07;6025235;6231;72
3664;DUPLO BRICK 2X2X2, R=15;6023350/3664;$0.89;6023350;3664;14
30565;PLATE 4X4, 1/4 CIRCLE;6023154/30565;$0.18;6023154;30565;272
4740;SATELLITE DISH Ø16;6021969/4740;$0.05;6021969;4740;28
3039;ROOF TILE 2X2/45°;6022023/3039;$0.14;6022023;3039;30
98223;BRICK 2X4 W. BOWS;6021023/98223;$1.09;6021023;98223;85
11344;BRICK 2X3X2 OUTSIDE BOW;6020954/11344;$1.72;6020954;11344;14
93353;STAND 2X2 WITH BASE;6020922/93353;$2.07;6020922;93353;1
2431pr0028;"FLAT TILE 1X4 ""NO.28""";6020825/48196;$0.42;6020825;48196;72
87620;Brick 2x2 w. angle 45 degrees;6020847/87620;$0.14;6020847;87620;28
3020;PLATE 2X4;6020144/3020;$0.14;6020144;3020;326
98459;WOODEN LID;6016315/98459;$0.83;6016315;98459;70
3009;BRICK 1X6;6020143/3009;$0.25;6020143;3009;326
32059;PLATE 4X6 26 DEGREES;6016165/32059;$0.52;6016165;32059;1
3666;PLATE 1X6;6020074/3666;$0.14;6020074;3666;191
2302;DUPLO BRICK, BOW 2X3X1;6020068/2302;$0.92;6020068;2302;27
87580;PLATE 2X2 W 1 KNOB;6389696/23893;$0.07;6389696;23893;272
87580;PLATE 2X2 W 1 KNOB;6389692/23893;$0.07;6389692;23893;2
6091;BRICK 1X1X1 1/3, W/ ARCH;6388492/32807;$0.07;6388492;32807;14
33909;PLATE 2X2, W/ REDUCED KNOBS;6388491/33909;$0.06;6388491;33909;14
6081;BRICK W. BOW 4X1X1 1/3;6388489/6081;$0.26;6388489;6081;14
87079;FLAT TILE 2X4;6388490/87079;$0.16;6388490;87079;14
6636;FLAT TILE 1X6;6388488/6636;$0.13;6388488;6636;14
11203;FLAT TILE 2X2 INV.;6388485/11203;$0.10;6388485;11203;14
69729;TILE 2X6;6388486/69729;$0.21;6388486;69729;14
26603;FLAT TILE 2X3;6388483/26603;$0.10;6388483;26603;14
67810;BRICK W/ BOW 2X2X1 1/3;6388484/67810;$0.25;6388484;67810;14
4162;FLAT TILE 1X8;6388482/4162;$0.15;6388482;4162;14
60592;FRAME 1X2X2;6382727/79128;$0.14;6382727;79128;379
60592;FRAME 1X2X2;6382697/79128;$0.14;6382697;79128;0
69871;KEY W/ 3.2 SHAFT;6385583/69871;$0.48;6385583;69871;31
60592;FRAME 1X2X2;6382102/79128;$0.14;6382102;79128;70
11833;Plate Round 4X4 with Ø16mm hole;6384260/29337;$0.33;6384260;29337;41
32828;PLATE 1X1 ROUND W/ HORIZONTAL 3.2 SHAFT;6384112/32828;$0.05;6384112;32828;4
93604;PLATE W. BOW 3X4X2/3 W. KNOBS;6381801/93604;$0.25;6381801;93604;25
93604;PLATE W. BOW 3X4X2/3 W. KNOBS;6381799/93604;$0.25;6381799;93604;78
86996;PLATE 1X1X2/3;6383946/86996;$0.10;6383946;86996;84
59900;NOSE CONE SMALL 1X1;6381793/59900;$0.05;6381793;59900;29
45301;BRICK 4X16 W/ BOW AND ANGLE;6381682/89680;$1.44;6381682;89680;378
18674;PLATE ROUND W. 1 KNOB;6380676/18674;$0.07;6380676;18674;10
42135;CATCH W. CROSS HOLE;6380612/42135;$0.26;6380612;42135;1
89954;SHOCK ABSORBER, EXTRA HARD, NO. 1;6378480/89954;$1.48;6378480;89954;14
2465;BRICK 1X16;6378410/2465;$0.62;6378410;2465;4
79194;3.2 SHAFT W/ KNOB;6378136/79194;$0.12;6378136;79194;71
17485;BRICK 2X2 ROUND W/ HOLE Ø4,85;6378132/79566;$0.24;6378132;79566;14
80497;ELEPHANT TRUNK;6378109/80497;$0.26;6378109;80497;308
973c27h12pr5878;MINI UPPER PART, NO. 5878;6376848/76382;$1.10;6376848;76382;321
4510;PLATE 1X8 WITH RAIL;6376639/4510;$0.21;6376639;4510;320
47458;PLATE W. BOWS 2X1½;6375713/81300;$0.14;6375713;81300;19
30374;LIGHT SWORD - BLADE;6376752/21462;$0.05;6376752;21462;191
47458;PLATE W. BOWS 2X1½;6375711/81300;$0.14;6375711;81300;15
47458;PLATE W. BOWS 2X1½;6375710/81300;$0.14;6375710;81300;71
47458;PLATE W. BOWS 2X1½;6375708/81300;$0.14;6375708;81300;4
3660;ROOF TILE 2X2/45 INV.;6376403/3660;$0.14;6376403;3660;28
41539;PLATE 8X8;6376314/41539;$1.26;6376314;41539;484
47458;PLATE W. BOWS 2X1½;6375706/81300;$0.14;6375706;81300;0
22886;BRICK 1X2X3;6376313/22886;$0.23;6376313;22886;191
58176;GLOBE W. 3.2 STICK;6375689/29380;$0.07;6375689;29380;2
64390;WOODEN DOOR 4X6 W/WINDOW;6376311/64390;$0.89;6376311;64390;3
42135;CATCH W. CROSS HOLE;6375684/42135;$0.26;6375684;42135;15
42135;CATCH W. CROSS HOLE;6375679/42135;$0.26;6375679;42135;72
87580;PLATE 2X2 W 1 KNOB;6375350/87580;$0.10;6375350;87580;226
61287;DOME Ø21.53;6375430/39696;$0.99;6375430;39696;47
44861;PLATE 1X2 W. VERTICAL GRIP;6375007/44861;$0.14;6375007;44861;5
32449;LEVER 1X4, WITHOUT NOTCH;6374811/63782;$0.18;6374811;63782;322
44861;PLATE 1X2 W. VERTICAL GRIP;6375006/44861;$0.14;6375006;44861;288
6091;BRICK 1X1X1 1/3, W/ ARCH;6374487/32807;$0.07;6374487;32807;191
6091;BRICK 1X1X1 1/3, W/ ARCH;6374489/32807;$0.07;6374489;32807;2
65886;PLATE 2X3 W/ HOLDER;6374443/65886;$0.36;6374443;65886;320
99780;ANGULAR PLATE 1.5 BOT. 1X2 1/2;6373576/99780;$0.09;6373576;99780;3
29120;LEFT PLATE 1X2, W/ BOW, 45 DEG. CUT;6372228/29120;$0.07;6372228;29120;212
15068;PLATE W. BOW  2X2X2/3;6372227/15068;$0.13;6372227;15068;212
29119;RIGHT PLATE 1X2, W/ BOW, 45 DEG. CUT;6372226/29119;$0.07;6372226;29119;212
63864;FLAT TILE 1X3;6372225/63864;$0.11;6372225;63864;212
65768;PROPELLER W/ 3 BLADES DIA. 26.6;6371743/65768;$0.41;6371743;65768;0
77182;RIGHT SHELL 2X10X2, OUTSIDE BOW, W/ CUT;6359690/77182;$1.68;6359690;77182;320
77180;LEFT SHELL 2X10X2, OUTSIDE BOW, W/ CUT;6359689/77180;$1.68;6359689;77180;320
11458;PLATE 1X2 W. HOR. HOLE Ø 4.8;6359688/11458;$0.09;6359688;11458;320
10314;BRICK 1X4X1 1/3;6359687/10314;$0.23;6359687;10314;320
6081;BRICK W. BOW 4X1X1 1/3;6359686/6081;$0.23;6359686;6081;320
67810;BRICK W/ BOW 2X2X1 1/3;6359685/67810;$0.29;6359685;67810;320
22885;BRICK 1X2X1 2/3 W/4 KNOBS;6359684/22885;$0.13;6359684;22885;320
32278;TECHNIC 15M BEAM;6358259/64871;$0.42;6358259;64871;25
72008;BLOCK 2X2, NO. 1;6359066/72008;$0.66;6359066;72008;4
71709;FLAT PANEL 3X7, NO. 1;6358256/71709;$0.79;6358256;71709;25
36841;PLATE 1X1, W/ 1.5 PLATE 1X1, DOWNWARDS;6359040/36841;$0.05;6359040;36841;191
66857;TILE 2X4, CIRCLE, NO. 1;6359041/66857;$0.17;6359041;66857;484
71682;PANEL 2X3X1, NO. 1;6358255/71682;$0.46;6358255;71682;25
64681;LEFT PANEL 3X11;6358254/64681;$0.75;6358254;64681;25
28870;DESIGN ELEMENT, W/ 3.2 SHAFT, NO. 1;6358938/28870;$0.19;6358938;28870;71
64393;RIGHT PANEL 3X11;6358253/64393;$0.73;6358253;64393;25
6259;WALL ELEMENT, ROUND 2X4X4;6358295/20430;$0.61;6358295;20430;191
47397;LEFT PLATE W. ANGLE 3X12;6358297/47397;$0.44;6358297;47397;320
49311;BRICK 1X4X3;6358026/49311;$0.43;6358026;49311;226
63864;FLAT TILE 1X3;6357804/63864;$0.11;6357804;63864;78
78258;SHAFT 2M DIA. 3.2 W/ STOP;6357680/78258;$0.10;6357680;78258;15
3021;PLATE 2X3;6357789/3021;$0.13;6357789;3021;78
73825;PLATE 1X1, W/ 1.5 PLATE 1X2, UPWARDS;6357613/73825;$0.13;6357613;73825;19
3022;PLATE 2X2;6357612/3022;$0.09;6357612;3022;10
56903;RIM NARROW, DIA. 18X7, W/ CROSS;6357599/56903;$0.32;6357599;56903;71
3941;BRICK Ø16 W. CROSS;6357786/6143;$0.09;6357786;6143;78
70681;BRICK 1X3,OUTSIDE HALF ARCH,W/ CUTOUT;6357598/70681;$0.16;6357598;70681;15
65473;DESIGN ELEMENT,DEG.135,W/ CROSSHOLE,NO.1;6357264/65473;$0.80;6357264;65473;297
87552;WALLELEMENT 1X2X2;6357263/87552;$0.14;6357263;87552;320
37776;LAMP, NO. 1;6357262/37776;$0.19;6357262;37776;71
60481;ROOF TILE 2X1X2;6357260/60481;$0.11;6357260;60481;84
35563;ROOF 2X4X4;6357110/35563;$0.56;6357110;35563;26
93086;SADDLE 2X2 W 1 KNOB;6356469/75181;$0.76;6356469;75181;30
32803;BRICK 2X2X2/3, INVERTED BOW;6356427/32803;$0.11;6356427;32803;28
973c05h12pr5725;MINI UPPER PART, NO. 5725;6356351/76382;$1.14;6356351;76382;179
973c22h01pr5737;MINI UPPER PART, NO. 5737;6356591/76382;$1.04;6356591;76382;4
11477;PLATE W. BOW 1X2X2/3;6356566/11477;$0.06;6356566;11477;84
973c27h09pr5735;MINI UPPER PART, NO. 5735;6356563/76382;$0.96;6356563;76382;1050
973c01h01pr5721;MINI UPPER PART, NO. 5721;6356169/76382;$1.04;6356169;76382;15
63783;DISK SHOOTER 1 X 4;6356162/63783;$0.67;6356162;63783;0
22385;FLAT TILE 2X3 W/ ANGLE;6356546/35341;$0.14;6356546;35341;30
48933;ROOF TILE 4X2/18° W/COR.;6356488/48933;$0.36;6356488;48933;72
34816;BRICK 1X2, W/ 3.2 SHAFT, VERT. END;6356113/34816;$0.21;6356113;34816;322
87620;Brick 2x2 w. angle 45 degrees;6356108/87620;$0.14;6356108;87620;322
61904;BLOCK 3X4X2;6356106/65767;$0.77;6356106;65767;72
32952;BRICK 1X1X1 2/3, W/ VERT. KNOBS;6356101/32952;$0.09;6356101;32952;323
4490;BRICK W. BOW 1X3;6356089/4490;$0.17;6356089;4490;323
30099;BRICK WITH BOW 1X5X4 INV.;6356087/30099;$0.36;6356087;30099;323
28327;WALL 4X4X6, DEG. 45., NO. 1;6355734/28327;$0.76;6355734;28327;323
11215;STONE 1X2X1 1/3 W. 2 PLATES 2X2;6355732/11215;$0.28;6355732;11215;322
2854;PLASTIC MOTOR, CRANK;6355727/65126;$0.19;6355727;65126;19
67440;ROOF TILE 1X4X3, INV., DEG. 60;6355726/67440;$0.56;6355726;67440;323
2449;ROOF TILE 1X2X3/74° INV.;6355725/2449;$0.23;6355725;2449;323
75c18;OUTER CABLE, 144 MM;6355574/79691;$0.87;6355574;79691;0
15712;PLATE 1X1 W. UP RIGHT HOLDER;6355014/44842;$0.12;6355014;44842;3
65429;LEFT PLATE 2X4, DEG. 27;6354823/65429;$0.18;6354823;65429;15
65426;RIGHT PLATE 2X4, DEG. 27;6354822/65426;$0.19;6354822;65426;15
973c36h02pr5706;MINI UPPER PART, NO. 5706;6354765/76382;$1.48;6354765;76382;31
68869;TILE 4X4X2/3, CIRCLE, W/O KNOBS;6354325/68869;$0.54;6354325;68869;71
63868;PLATE 2X1 W/HOLDER,VERTICAL;6354673/42923;$0.14;6354673;42923;321
63868;PLATE 2X1 W/HOLDER,VERTICAL;6354662/42923;$0.14;6354662;42923;28
63868;PLATE 2X1 W/HOLDER,VERTICAL;6354661/42923;$0.14;6354661;42923;1
78886;ROOF TILE 2X2X2, DEG. 65, NO. 1;6354153/78886;$0.41;6354153;78886;41
63868;PLATE 2X1 W/HOLDER,VERTICAL;6354660/42923;$0.14;6354660;42923;322
63868;PLATE 2X1 W/HOLDER,VERTICAL;6354613/42923;$0.14;6354613;42923;378
78256;PLATE 1X2 W/ HOLDER;6354568/78256;$0.19;6354568;78256;71
59349;WALL ELEMENT 1x6x5, ABS;6354067/59349;$0.60;6354067;59349;28
60481;ROOF TILE 2X1X2;6354068/60481;$0.11;6354068;60481;28
42022;BRICK 1X6 W/BOW;6354021/42022;$0.25;6354021;42022;320
11369pr0003;GOAT, NO. 4;6353944/79573;$6.94;6353944;79573;484
93348;ROOF TILE 4X4 ANGLE/VERT. COR.;6353797/93348;$0.56;6353797;93348;71
22888;1/2 CIRCLE PLATE 4X8;6353796/22888;$0.35;6353796;22888;71
49294;RIM,WIDE,DIA.56X34,W/ CROSS HOLE,NO. 1;6353795/49294;$1.88;6353795;49294;71
2450;CORNER PLATE 45 DEG. 3X3;6353494/2450;$0.12;6353494;2450;322
64448;LATTICE WALL 1X6X5;6353462/64448;$0.74;6353462;64448;27
75538;RAMP 8X8X4;6353459/75538;$2.17;6353459;75538;25
87081;BRICK 4X4 ROUND W. Ø4.9 W. KL.;6353424/87081;$0.36;6353424;87081;2
93217;MINI WIG NO. 13;6353775/93217;$0.83;6353775;93217;28
60474;PLATE 4X4 ROUND W. SNAP;6353423/60474;$0.17;6353423;60474;2
98385;MINI WIG NO. 18;6353774/18228;$0.25;6353774;18228;226
2446;MINI CRASH HELMET;6353771/30124;$0.18;6353771;30124;1050
27261;DESIGN, PLATE 2X3, ROCK, NO. 1;6353396/27261;$0.18;6353396;27261;308
32126;TOGGEL JOINT;6353304/53501;$0.17;6353304;53501;72
92262;LEFT DOOR W/KNOB HINGE 1X3X2;6353625/92262;$0.36;6353625;92262;27
71708;SHELL 3X1X2, W/ CROSS HOLE, NO. 1;6353303/71708;$0.22;6353303;71708;72
3023;PLATE 1X2;6353273/28653;$0.09;6353273;28653;52
98282;BRICK 2X4X1 W. SCREEN NO. 2;6353623/28579;$0.26;6353623;28579;25
73832;PLATE 8X4X2/3, 1/2 CIRCLE, CUT OUT;6353587/73832;$0.80;6353587;73832;84
27393;MINI SHOOTER, W/ 3.2 SHAFT, NO. 1;6353240/78262;$0.30;6353240;78262;182
24246;FLAT TILE 1X1, 1/2 CIRCLE;6353196/35399;$0.04;6353196;35399;19
15571;END RIDGED TILE 1X2/45°;6353194/15571;$0.09;6353194;15571;29
91176;BRICK 2X2X16 W. Ø4.85;6353195/91176;$0.85;6353195;91176;378
11211;BRICK 1X2 W. 2 KNOBS;6353192/11211;$0.13;6353192;11211;29
6541;TECHNIC BRICK 1X1;6353190/6541;$0.07;6353190;6541;29
99781;ANGULAR PLATE 1,5 TOP 1X2 1/2;6353189/99781;$0.09;6353189;99781;29
67095pr0009;TILE 3X3, CIRCLE, NO. 9;6353007/79411;$1.16;6353007;79411;71
14769pr1218;FLAT TILE 2X2, ROUND, NO. 1218;6353006/79410;$0.42;6353006;79410;71
91176;BRICK 2X2X16 W. Ø4.85;6353081/91176;$0.85;6353081;91176;322
14769pr1216;FLAT TILE 2X2, ROUND, NO. 1216;6353004/79408;$0.42;6353004;79408;71
14769pr1217;FLAT TILE 2X2, ROUND, NO. 1217;6353005/79409;$0.42;6353005;79409;71
2654;SLIDE SHOE ROUND 2X2;6353064/2654;$0.08;6353064;2654;28
14769pr1215;FLAT TILE 2X2, ROUND, NO. 1215;6353002/79407;$0.42;6353002;79407;71
14769pr1214;FLAT TILE 2X2, ROUND, NO. 1214;6353001/79406;$0.42;6353001;79406;71
14769pr1213;FLAT TILE 2X2, ROUND, NO. 1213;6353000/79405;$0.42;6353000;79405;71
14769pr1212;FLAT TILE 2X2, ROUND, NO. 1212;6352999/79404;$0.42;6352999;79404;71
14769pr1211;FLAT TILE 2X2, ROUND, NO. 1211;6352997/79403;$0.42;6352997;79403;71
14769pr1210;FLAT TILE 2X2, ROUND, NO. 1210;6352996/79402;$0.42;6352996;79402;71
14769pr1208;FLAT TILE 2X2, ROUND, NO. 1208;6352994/79400;$0.42;6352994;79400;71
14769pr1209;FLAT TILE 2X2, ROUND, NO. 1209;6352995/79401;$0.42;6352995;79401;71
14769pr1207;FLAT TILE 2X2, ROUND, NO. 1207;6352993/79399;$0.42;6352993;79399;71
67095pr0010;TILE 3X3, CIRCLE, NO. 10;6353008/79412;$1.16;6353008;79412;71
14769pr1206;FLAT TILE 2X2, ROUND, NO. 1206;6352992/79398;$0.42;6352992;79398;71
14769pr1205;FLAT TILE 2X2, ROUND, NO. 1205;6352991/79397;$0.42;6352991;79397;71
14769pr1204;FLAT TILE 2X2, ROUND, NO. 1204;6352990/79396;$0.42;6352990;79396;71
14769pr1203;FLAT TILE 2X2, ROUND, NO. 1203;6352989/79395;$0.42;6352989;79395;71
14769pr1199;FLAT TILE 2X2, ROUND, NO. 1199;6352985/79383;$0.42;6352985;79383;71
14769pr1198;FLAT TILE 2X2, ROUND, NO. 1198;6352984/79382;$0.42;6352984;79382;71
14769pr1200;FLAT TILE 2X2, ROUND, NO. 1200;6352986/79390;$0.42;6352986;79390;71
14769pr1201;FLAT TILE 2X2, ROUND, NO. 1201;6352987/79391;$0.42;6352987;79391;71
14769pr1197;FLAT TILE 2X2, ROUND, NO. 1197;6352983/79381;$0.42;6352983;79381;71
14769pr1195;FLAT TILE 2X2, ROUND, NO. 1195;6352981/79379;$0.42;6352981;79379;71
14769pr1196;FLAT TILE 2X2, ROUND, NO. 1196;6352982/79380;$0.42;6352982;79380;71
14769pr1194;FLAT TILE 2X2, ROUND, NO. 1194;6352979/79378;$0.42;6352979;79378;71
14769pr1193;FLAT TILE 2X2, ROUND, NO. 1193;6352978/79377;$0.42;6352978;79377;71
14769pr1192;FLAT TILE 2X2, ROUND, NO. 1192;6352977/79376;$0.42;6352977;79376;71
64179;BEAM FRAME 5X7 Ø 4.85;6352947/64179;$0.89;6352947;64179;14
14769pr1191;FLAT TILE 2X2, ROUND, NO. 1191;6352976/79375;$0.42;6352976;79375;71
14769pr1190;FLAT TILE 2X2, ROUND, NO. 1190;6352941/79374;$0.42;6352941;79374;71
11946;RIGHT PANEL 2X5 (N0 21);6352653/43499;$0.38;6352653;43499;14
11946;RIGHT PANEL 2X5 (N0 21);6352649/43499;$0.32;6352649;43499;321
11946;RIGHT PANEL 2X5 (N0 21);6352645/43499;$0.38;6352645;43499;272
93273pr0019;PLATE 1X4 2/3, W/ BOW, NO. 17;6352819/79425;$1.01;6352819;79425;0
26603pr0060;FLAT TILE 2X3, NO. 60;6352818/79424;$0.62;6352818;79424;0
93606pr0009;BRICK 2X4, W/ BOW, NO. 9;6352817/79423;$1.14;6352817;79423;15
93606pr0008;BRICK 2X4, W/ BOW, NO. 8;6352816/79422;$1.14;6352816;79422;15
11946;RIGHT PANEL 2X5 (N0 21);6352643/43499;$0.38;6352643;43499;1
11947;LEFT PANEL 2X5 (NR 22);6352686/43500;$0.37;6352686;43500;14
11947;LEFT PANEL 2X5 (NR 22);6352667/43500;$0.37;6352667;43500;27
11947;LEFT PANEL 2X5 (NR 22);6352666/43500;$0.32;6352666;43500;321
61252;PLATE 1X1 W/HOLDER VERTICAL;6347291/52738;$0.13;6347291;52738;1
60470b;PLATE 1X2 W/HOLDER, VERTICAL;6347288/49563;$0.15;6347288;49563;2
63868;PLATE 2X1 W/HOLDER,VERTICAL;6347286/42923;$0.14;6347286;42923;308
63868;PLATE 2X1 W/HOLDER,VERTICAL;6347285/42923;$0.14;6347285;42923;27
63868;PLATE 2X1 W/HOLDER,VERTICAL;6347284/42923;$0.14;6347284;42923;14
14769;FLAT TILE 2X2, ROUND;6346764/14769;$0.08;6346764;14769;321
44861;PLATE 1X2 W. VERTICAL GRIP;6347308/44861;$0.14;6347308;44861;4
27167;DESIGN, BRICK 4X3X3, W/ 3.2 SHAFT, NO. 1;6346745/27167;$0.50;6346745;27167;2
44861;PLATE 1X2 W. VERTICAL GRIP;6347304/44861;$0.14;6347304;44861;84
6490;DUPLO PLATE 8X16X0.5;6346622/61310;$5.18;6346622;61310;15
78666;BRICK 1X2, OUTSIDE HALF ARCH, NO. 1;6346616/78666;$0.11;6346616;78666;15
60616b;GLASS DOOR FOR FRAME 1X4X6;6346547/35291;$0.51;6346547;35291;378
6106;CORNER PLATE 6X6X45°;6346548/6106;$0.50;6346548;6106;84
66857;TILE 2X4, CIRCLE, NO. 1;6346489/66857;$0.17;6346489;66857;3
32034;ANGLE ELEMENT, 180 DEGREES [2];6346487/42134;$0.11;6346487;42134;71
35299;COCKPIT W/ BOW 3X6X1;6346472/35299;$0.58;6346472;35299;1
6003;PLATE 6X6 W. BOW;6346466/6003;$0.50;6346466;6003;84
85080;BRICK 2X2W.INSIDE AND OUTS.BOW;6346464/85080;$0.09;6346464;85080;84
71772;PLATE 8X16X2/3, W/ 6 CUT OUT;6346349/71772;$2.20;6346349;71772;321
22888;1/2 CIRCLE PLATE 4X8;6346350/22888;$0.35;6346350;22888;321
71772;PLATE 8X16X2/3, W/ 6 CUT OUT;6346348/71772;$2.55;6346348;71772;28
59794c01pr0003;SKIRT W/ HIP, NO. 223;6346326/59794;$2.44;6346326;59794;1
11253;MINI ROLLER SKATE;6346263/18747;$0.12;6346263;18747;5
4536;DRAWER;6346248/4536;$0.12;6346248;4536;0
66857;TILE 2X4, CIRCLE, NO. 1;6329902/66857;$0.17;6329902;66857;15
48267;BION. EYE;6329890/48267;$0.13;6329890;48267;71
32013;ANGLE ELEMENT, 0 DEGREES [1];6329889/42127;$0.08;6329889;42127;14
35787;TILE 2X2, W/ DEG. 45 CUT;6329868/35787;$0.08;6329868;35787;14
69729;TILE 2X6;6329869/69729;$0.21;6329869;69729;14
36840;PLATE 1X1, W/ 1.5 PLATE 1X1, UPWARDS;6329867/36840;$0.06;6329867;36840;14
3034;PLATE 2X8;6330087/3034;$0.25;6330087;3034;30
11946;RIGHT PANEL 2X5 (N0 21);6330085/43499;$0.38;6330085;43499;72
11946;RIGHT PANEL 2X5 (N0 21);6330084/43499;$0.38;6330084;43499;15
3069bpr0204;FLAT TILE 1X2, NO. 309;6329699/73903;$0.24;6329699;73903;25
3040bpr0013;ROOF TILE 1X2, 45 DEG., NO. 7;6329697/73889;$0.88;6329697;73889;15
3039pr0029;ROOF TILE 2X2, 45 DEG., NO. 29;6329696/73882;$0.47;6329696;73882;15
3626cpr3380;MINI HEAD, NO. 3380;6329668/74249;$0.28;6329668;74249;297
27261;DESIGN, PLATE 2X3, ROCK, NO. 1;6329652/27261;$0.18;6329652;27261;320
3069bpr0305;FLAT TILE 1X2, NO. 305;6329649/73819;$0.24;6329649;73819;14
98138pr0083;FLAT TILE 1X1, ROUND, NO. 151;6329648/73811;$0.11;6329648;73811;15
3626cpr3376;MINI HEAD, NO. 3376;6329640/74156;$0.26;6329640;74156;14
3039pr0028;ROOF TILE 2X2, 45 DEG., NO. 28;6329582/73775;$0.47;6329582;73775;15
3039pr0027;ROOF TILE 2X2, 45 DEG., NO. 27;6329580/73773;$0.47;6329580;73773;15
98138pr0185;FLAT TILE 1X1, ROUND, NO. 149;6329604/73794;$0.13;6329604;73794;179
3069bpr0304;FLAT TILE 1X2, NO. 304;6329599/73792;$0.23;6329599;73792;15
59349;WALL ELEMENT 1x6x5, ABS;6329423/59349;$0.60;6329423;59349;323
15210pr0006;FOUR-SIDED SIGN W/ SNAP, NO. 6;6329595/73909;$1.04;6329595;73909;15
73878;FRAME 3X3, W/ BOW, NO. 1;6329420/73878;$0.47;6329420;73878;15
3005pr0026;BRICK 1X1, NO. 26;6329591/73783;$0.26;6329591;73783;73
3626cpr3361;MINI HEAD, NO. 3361;6329589/73906;$0.26;6329589;73906;14
41854;WHEEL ARCH 2X4;6329357/41854;$0.25;6329357;41854;26
3626c;MINI HEAD;6329317/3626;$0.16;6329317;3626;31
64225;BRICK 4X3 W. BOW/ANGLE;6329309/64225;$0.30;6329309;64225;25
67811;STEERING WHEEL NO. 1;6329283/67811;$0.33;6329283;67811;288
15362;CLAW 7 MODULES WITH CROSS AXLE;6329298/15362;$0.41;6329298;15362;378
98284;PLATE ROUND 2X2 W/ VERT. SHAFT;6329274/65738;$0.17;6329274;65738;378
98100;2X2 ROUND,SLOPE BRICK W. KNOB;6329278/98100;$0.15;6329278;98100;5
45677;PLATE 4X4X2/3;6329156/45677;$0.31;6329156;45677;321
85984pr0021;ROOF TILE 1X2X2/3, NO. 21;6329152/73784;$0.43;6329152;73784;71
48169;BRICK 2X2 Ø4.85 FEMALE;6328452/48370;$1.16;6328452;48370;15
24246;FLAT TILE 1X1, 1/2 CIRCLE;6329119/35399;$0.04;6329119;35399;31
92338;CHAIN 6 M;6328408/39890;$0.38;6328408;39890;0
15070;PLADE 1X1 M. 1 LOD. TAND;6329114/15070;$0.10;6329114;15070;70
15619;MINI  MASK NO. 1;6329100/15619;$0.14;6329100;15619;321
3626cpr3360;MINI HEAD, NO. 3360;6328351/73665;$0.26;6328351;73665;14
24116;ANGULAR PANEL 3X5X3 W/ 4.85 HOLE;6329052/35396;$0.71;6329052;35396;47
35044;PLATE 4X4, W/ ARCH;6328338/35044;$0.22;6328338;35044;28
2450;CORNER PLATE 45 DEG. 3X3;6328333/2450;$0.12;6328333;2450;288
61800;Wing 5,08;6328993/61800;$0.28;6328993;61800;3
92690;Ø3.2 SHAFT W. CORED KNOB;6328909/92690;$0.10;6328909;92690;297
30166;PLATE 2X3 W/ HOR. 3,2 SHAFT;6328480/30166;$0.23;6328480;30166;70
2476a;PLATE 2X2 INVERTED W. SNAP;6328479/48241;$0.15;6328479;48241;0
99781;ANGULAR PLATE 1,5 TOP 1X2 1/2;6328477/99781;$0.09;6328477;99781;28
64847;COW HORN;6328192/67258;$0.08;6328192;67258;26
4477;PLATE 1X10;6328184/4477;$0.16;6328184;4477;378
70681;BRICK 1X3,OUTSIDE HALF ARCH,W/ CUTOUT;6328182/70681;$0.16;6328182;70681;19
41682;PLATE 1X2 W/ VERT. TUBE;6328183/41682;$0.15;6328183;41682;28
60594;FRAME 1X4X3;6328181/60594;$0.22;6328181;60594;308
24246;FLAT TILE 1X1, 1/2 CIRCLE;6328180/35399;$0.04;6328180;35399;70
